hangul,consonant,unicode,hanja,meaning,id
겁,ㄱ,5227,刧,겁탈할 겁,acf55c1148ce44339f9e81b4bb7f0582
겁,ㄱ,8ff2,迲,자래 겁,af493efe25424ade921361d39d3aed01
겁,ㄱ,5226,刦,겁탈할 겁,720798c8b43c4d188be3d9c3894c2542
게,ㄱ,63ed,揭,높이 들 게/걸 게,3f8958ffbbc540eda7dece1e9067dd19
게,ㄱ,61a9,憩,쉴 게,360293c344c649fd9c31db53e02d9e95
게,ㄱ,5048,偈,쉴 게,9ecb159520b24c668b6391fc0d042f83
격,ㄱ,683c,格,격식 격,444fa17a0cae41bc988f714adbdf6b6c
격,ㄱ,64ca,擊,칠 격,1fbf41ec30d14188b74d3316fbd6b5f2
격,ㄱ,6fc0,激,격할 격,598583276a104a3898d3fafa47177d42
격,ㄱ,9694,隔,사이 뜰 격,ee1d8f75f85b4b9799ad8e83192082ef
격,ㄱ,9b32,鬲,막을 격,56311968254b423fb0ee2fba99d957fa
격,ㄱ,8188,膈,가슴 격,8f6af9e23001425f836dd2b96311cec4
격,ㄱ,89a1,覡,박수 격,588141b41b3e45e684aaadff5c8c1abe
격,ㄱ,6a84,檄,격문 격,7e24ad588d0a4b76bf27541c76c5e17c
격,ㄱ,6bc4,毄,부딪칠 격,472cef31c89546d29f78c123e535321e
격,ㄱ,9d03,鴃,때까치 격,de3d7683906b47fdae2f2afaf335d65c
격,ㄱ,95c3,闃,고요할 격,ae858509702a41db94dcf5474280a9cc
격,ㄱ,630c,挌,칠 격,9f17ab79292d4bdb87a272b83fce2dc5
격,ㄱ,9abc,骼,뼈 격,71fa75b8a20c427ba99b91f83bef467b
견,ㄱ,898b,見,볼 견,0ffea5ade00841308eaa5114805e8a79
견,ㄱ,727d,牽,이끌 견,92828859da4748eb91b24d9d72ebef24
견,ㄱ,72ac,犬,개 견,c151b055b452475f92ca0a998436011a
견,ㄱ,5805,堅,굳을 견,73ece44ea0ed41dbb5c4b92e519f01b3
견,ㄱ,9063,遣,보낼 견,449424a3e0514e5cab520d1f10de867b
견,ㄱ,80a9,肩,어깨 견,d2907ecfa93942a89e189f488943663b
견,ㄱ,7d79,絹,비단 견/그물 견,24fdd45ac670483bb6c6de6cb21b158e
견,ㄱ,8b74,譴,꾸짖을 견,157775570a494e0ba3c54cb1093750a1
견,ㄱ,7504,甄,질그릇 구울 견,84b2cd4f9d28442891d158ee59a2b3c3
견,ㄱ,7e6d,繭,고치 견,9f57657e257d45598c59ecbf1c5b345d
견,ㄱ,8832,蠲,밝을 견,c58e8dc94be74067b5142dddb5fa7a37
견,ㄱ,72f7,狷,성급할 견,e1d98e55f6b147f797005c8d092a4a1d
견,ㄱ,9d51,鵑,두견이 견,98daeb3abae04c3196fefc9233d66ab2
견,ㄱ,7e7e,繾,곡진할 견,b2dbdcccb84b4c0684c8aa5bf056c433
견,ㄱ,754e,畎,밭도랑 견,cf93957d14d7487cab45ef04b6bab875
견,ㄱ,7e33,縳,명주 견,59582103c3b04b83a70dce16e139b8db
견,ㄱ,7b67,筧,대 홈통 견,ec5fedb6bb9641db8588007c3869ed4d
견,ㄱ,7f82,羂,올무 견,673c3e6aa74e451ebb7652f31268669c
견,ㄱ,9c39,鰹,가물치 견,30263234d02b4059ae07ea4f9139718c
결,ㄱ,7d50,結,맺을 결,0329e1eae2824a6fa9c249ea6f89f30b
결,ㄱ,6c7a,決,결단할 결,e08b66ebd75643e386c626ac3965fe99
결,ㄱ,7f3a,缺,이지러질 결,5832bc3d2a12442fb7387e828a2bae58
결,ㄱ,6f54,潔,깨끗할 결,251cc87beba841ab94c3cfff77e4429c
결,ㄱ,8a23,訣,이별할 결,248849ed0dc04340bbb53e43ebc5d3ea
결,ㄱ,6289,抉,도려낼 결,0c001e673e3f4c5399affccea2ef6510
결,ㄱ,95cb,闋,문 닫을 결,d86a7f865ea54ce7b7a597c4142de686
결,ㄱ,9365,鍥,새길 결,d2538dc0d2cd46978e30a46c4d60493c
결,ㄱ,36c3,㛃,맑을 결,153848fa906348ae8ba82dde85b96205
결,ㄱ,89d6,觖,서운해 할 결,467564945324421e8c4a90d94187f69e
결,ㄱ,73a6,玦,패옥 결,80f34830224b4b2596203757c22cda61
결,ㄱ,6d2f,洯,깨끗할 결,2aff5ac3d0c9427a95454f292d7b6a63
결,ㄱ,7106,焆,불빛 결,47063541a691473581beba7a6f861e91
결,ㄱ,34d7,㓗,깨끗할 결,80cc41ce3a6b488091c2f57e007c503d
결,ㄱ,493f,䤿,새길 결,bea4055bafef4371ae25e307ed811e73
결,ㄱ,8ffc,迼,뛸 결,a66722763ca047cb8a6d6703429f5c3b
결,ㄱ,7094,炔,불타기 시작할 결,0ca5f018c9794d87a472da4ea4aba519
겸,ㄱ,517c,兼,겸할 겸,d88d1c86d8324d4e8a5b2e7cee62f40c
겸,ㄱ,8b19,謙,겸손할 겸,0accaea3d1624ce497806c32921fb2c5
겸,ㄱ,6b49,歉,흉년 들 겸,7992175a452f4c64b72fe2c153b7dcaa
겸,ㄱ,614a,慊,찐덥지 않을 겸,8821da08f8c3494b97b63cf55810e58e
겸,ㄱ,938c,鎌,낫 겸,60248b31c90e4ffe9bd09a7f6eb0bfc2
겸,ㄱ,9257,鉗,칼 겸/입다물 겸,02a7e6b8bce8413e8d3422eb637cb38e
겸,ㄱ,5094,傔,시중들 겸,bcc53c55d8ff4cf9abf17c2c78a6f105
겸,ㄱ,7e11,縑,합사 비단 겸,c659d3fee6494106befdb2789fcaa86b
겸,ㄱ,9eda,黚,검누를 겸,80785ce4c331480082b300e283b2d211
겸,ㄱ,55db,嗛,겸손할 겸/흉년 들 겸,76db0dfb7cc848f1a17360c280a000cc
겸,ㄱ,7b9d,箝,재갈 먹일 겸,80afa087407d45c1ab63dc814ddaadfe
겸,ㄱ,84b9,蒹,갈대 겸,4d7dabdf43374ec1a58a41a66f94a167
겸,ㄱ,62d1,拑,입다물 겸,5816e3de32074593a6bace4c2ce08425
겸,ㄱ,69cf,槏,문설주 겸,34bb688d019543dfac9db8a8330a7b31
겸,ㄱ,5c92,岒,산 작고 높을 겸,b330147fab10443995c55725f72e29c5
겸,ㄱ,5d70,嵰,산 높고 험한 모양 겸,61f2aef3729942559f125ef4be05fc7d
겸,ㄱ,9f38,鼸,도마뱀 겸,15b4e8e4936e47bc83b807605f71b307
경,ㄱ,7d93,經,날 경,0e4d6ec2cac14fe79c51491dcc5630e7
경,ㄱ,6176,慶,경사 경,7784a768ccd34d1d93ab50365e8680b6
경,ㄱ,666f,景,볕 경,29ab445ac6ce4fe3828130d0e57367ee
경,ㄱ,656c,敬,공경 경,350744576798426d9b795fa9d27c7ae8
경,ㄱ,4eac,京,서울 경,ef212ae49efc4c39af1e8b44bd13fc5d
경,ㄱ,66f4,更,고칠 경,99484b91d0d44114afe77ee16f4108de
경,ㄱ,5e9a,庚,별 경,e02154bfe0cc4012abcf657586465168
경,ㄱ,5883,境,지경 경,3da311ce6a4f4c3e9fa51f76cd91393c
경,ㄱ,50be,傾,기울 경/잠깐 경,de87495a28bd460aa20482dd345198a9
경,ㄱ,537f,卿,벼슬 경,a402f023715946b685e4dd37b22a32a9
경,ㄱ,8b66,警,경계할 경,9370684975b349b492f192dd318621f7
경,ㄱ,7085,炅,빛날 경,77cad383accf41768020506c0e089621
경,ㄱ,9a5a,驚,놀랄 경,fb76edcce5a24f26b4665e8c4b314ad9
경,ㄱ,9803,頃,이랑 경/잠깐 경,1a5ae260b4ef4ba3b9206fd1273b061d
경,ㄱ,8f15,輕,가벼울 경,1857462cab75468d842481817a79e6f1
경,ㄱ,7adf,竟,마침내 경,5d0687e210fe46bcb257dd9257f93834
경,ㄱ,8015,耕,밭 갈 경,a820665982ed4aefa8281f1975e5ccec
경,ㄱ,5f91,徑,지름길 경/길 경,1075207dde934172884b4013a03fc9d3
경,ㄱ,93e1,鏡,거울 경,efc6cc6ee0fa419f8e6156b691f2fd32
경,ㄱ,74ca,瓊,구슬 경,c7459371dcd447c7887a75bec92c21ba
경,ㄱ,7af6,競,다툴 경,c5dea0b6b82b4460beb080fd1301efc4
경,ㄱ,66bb,暻,볕 경,2538b7972ec84893a63ffd76683aebe5
경,ㄱ,786c,硬,단단할 경,549f81f4ff0747018455c6b2930ffbae
경,ㄱ,518f,冏,빛날 경,00d491f899ce4d3b85325ec48c03a699
경,ㄱ,803f,耿,빛 경,2690198e95694080a941e6af88f2ca05
경,ㄱ,9838,頸,목 경,31937cf0fefe46d684833dfe694ac578
경,ㄱ,52c1,勁,굳셀 경,ca41357c136a4cefbb54b85e17fca75a
경,ㄱ,61bc,憼,공경할 경,6a1e45bf154a4bbfb1d286995fe0ad46
경,ㄱ,6897,梗,줄기 경/막힐 경,f98bc99679444a24b979f702ab7b0b98
경,ㄱ,66d4,曔,밝을 경,c733bb22c20f4c8d8f319d441df95ea3
경,ㄱ,5de0,巠,물줄기 경,f61be517900242398abc8892579d36f9
경,ㄱ,78ec,磬,경쇠 경,3ad0a86eb8274997b879ed311a0b776c
경,ㄱ,9be8,鯨,고래 경,889bc396afd54b47bee7ba7ee58cfb17
경,ㄱ,5182,冂,멀 경,d54b4f6161254963b38bd8388416cf2e
경,ㄱ,70f1,烱,빛날 경,fc8ac2594130445e9a1a2bd119f05df9
경,ㄱ,8396,莖,줄기 경,f08bd62278c04f958ec42b5402e1d8a5
경,ㄱ,749f,璟,옥빛 경,58c26f713b6c4d1bb079a1ca02018c04
경,ㄱ,75d9,痙,경련 경,0d9b5a6ba9b143718f9f95014cd18e76
경,ㄱ,71b2,熲,불빛 경,9b8182fb878f4b9c91a859a09a924bb5
경,ㄱ,64ce,擎,들 경,520954457a4e42a485bbff9527ddcb93
경,ㄱ,56e7,囧,빛날 경,446b5e733f504e0cbe00849947fef73f
경,ㄱ,6d87,涇,통할 경,a5afb92df3db46d38cfcd902a6f374c2
경,ㄱ,5106,儆,경계할 경,9549bd0acf104edca04079d4b5de811f
경,ㄱ,811b,脛,정강이 경,b86de2223d9a43ddb36042ea224de7a8
경,ㄱ,501e,倞,굳셀 경,1f3b6b80cd594cd9b24c62a22214f67c
경,ㄱ,7f44,罄,빌 경/경쇠 경,3ccc545cd15f423c82b25ccb9664c84a
경,ㄱ,4eb0,亰,서울 경,46e6cf2094384de8950a92642912c7e3
경,ㄱ,61ac,憬,깨달을 경/동경할 경,980ab8faed4c4d639a70604f8dba0803
경,ㄱ,4fd3,俓,지름길 경,4673526b25624df4ba4c732bc85b0c78
경,ㄱ,9015,逕,좁은 길 경,f51a435cbc8245479eac96bee274424f
경,ㄱ,5770,坰,들 경,95c12132383b41b6b31d1e1db6d288a5
경,ㄱ,9ee5,黥,자자할 경,d6ef48acce89443b8a47ed4485e62b03
경,ㄱ,754a,畊,밭 갈 경,206bd96b4d4040b28aaac1c0375b79c5
경,ㄱ,9bc1,鯁,생선 뼈 경,c2fb4fe7dacb4f3e894b22b65f0dedaa
경,ㄱ,52cd,勍,굳셀 경,f52a61ca147c4d868ea52a62c88bd0e6
경,ㄱ,7484,璄,옥빛 경,f50b9ba150e44c1a8b36c2446eb23ff1
경,ㄱ,6aa0,檠,도지개 경,25862db145144319b5ac603babaf59c0
경,ㄱ,7162,煢,외로울 경,e7e0a21ebe234af08095625d77103f09
경,ㄱ,7d45,絅,끌어 죌 경,ab54d2af88a24919b4d923ed8a45599d
경,ㄱ,7af8,竸,다툴 경,01177553c58e48bbae55646ecb290295
경,ㄱ,5244,剄,목 벨 경,e61e3f9df1b14c4899b0b8f064af8e76
경,ㄱ,6243,扃,문빗장 경/살필 경,09128071a9dd43df96ca4826520e375f
경,ㄱ,60f8,惸,근심할 경/독신자 경,e8c0c9e0644b46c1b58b7c2529b1ab98
경,ㄱ,712d,焭,근심할 경,0be05647d01d4817822c9ec9ef75f473
경,ㄱ,8927,褧,홑옷 경,85ccd4b99e554754b0741ece0641f4db
경,ㄱ,74a5,璥,경옥 경,ac5903c2b3ee43c0a600446709f83fb7
경,ㄱ,71db,燛,불 경,87170a131ae2442685fa8176a647aec0
경,ㄱ,99c9,駉,살지고 튼튼한 모양 경,715a7a3b8d0f4a0aa2e0f41e9d732cf3
경,ㄱ,7d86,綆,두레박줄 경,0abbe38430ba44b98ec17eee3bd5165f
경,ㄱ,54fd,哽,목멜 경,6363db1c528846a2b098dec20a410bc2
경,ㄱ,3bf3,㯳,도지개 경,a1b7b020b3b542fc94fe85ee7107d9fa
경,ㄱ,205ca,𠗊,찰 경,6c84df67d89d4ee9adf2ed6326109bc0
경,ㄱ,9848,顈,홑옷 경,38d5808b85f549b5b664dd3b3bab893f
경,ㄱ,2f833,卿,벼슬 경,ce8b593cbbef477bab0fb29ae1f04a38
경,ㄱ,2f8c9,敬,공경 경,a8edce704cd140a68f1daabd1cba35bd
경,ㄱ,8b26,謦,기침 경,e1e65667ed4c4e5aa884ccd786f51898
경,ㄱ,9d8a,鶊,꾀꼬리 경,2c29b8e58a984a8aa4b7ba62bb950a47
계,ㄱ,5951,契,맺을 계,a3ef0c284a4b414f8211e5e5fd153fe6
계,ㄱ,9dc4,鷄,닭 계,6a34915e956541f5b0ab34de68e052a1
계,ㄱ,5553,啓,열 계,a1a2748bf9a347a288102f07fa2eaa57
계,ㄱ,6212,戒,경계할 계,c915d7930c4a45b3a1e046a6b6206d23
계,ㄱ,754c,界,지경 계,5a4fce0e0ef44f8ba2fd7dc4076b43b6
계,ㄱ,7e7c,繼,이을 계,e92422cc38a341b08121811b7bf75acc
계,ㄱ,8a08,計,셀 계,987a84fa79964af8bcd03ed489969e0b
계,ㄱ,7cfb,系,맬 계,ba13dc5e76b44530a3eb110747f0bc78
계,ㄱ,7e6b,繫,맬 계,5cc222d6a8624e10b81068bb8e9a6f8c
계,ㄱ,968e,階,섬돌 계,005d63beb202453eb135bdacf79cb628
계,ㄱ,4fc2,係,맬 계,e5c113ae2b9649a69bef8718a9423bef
계,ㄱ,6eaa,溪,시내 계,87ecad8f816b4b2cbd3295ac6a705646
계,ㄱ,5b63,季,계절 계,0b0d4e893f4f4fb8b6e2c28a00ae3e83
계,ㄱ,7678,癸,북방 계/열째 천간 계,a6d4570ed6ed4732acd725479c64dcf8
계,ㄱ,68b0,械,기계 계,71ca94362095496eac3becc98eae5329
계,ㄱ,6842,桂,계수나무 계,0b126bbd551c44ce95691d694c3f6c55
계,ㄱ,96de,雞,닭 계,4923616bddbd482e89e9f174cc7a7df5
계,ㄱ,8aa1,誡,경계할 계,df76aaf99bc7488480a9ce73a60497b2
계,ㄱ,5c46,屆,이를 계,b98e81bb970b4383a14e0ba69729badf
계,ㄱ,9afb,髻,상투 계,13e9772590d44417b4681ea0634745a2
계,ㄱ,8c3f,谿,시내 계,dcdf32683ba6421f962f534357cb393f
계,ㄱ,60b8,悸,두근거릴 계,4c99c2bb59c14558b14baa949f0db17e
계,ㄱ,858a,薊,엉겅퀴 계,31a70acfac514fdbb07ab15878260fec
계,ㄱ,7f7d,罽,어망 계,f8f16be9513444f88a90b053ce014005
계,ㄱ,68e8,棨,창 계,f690fc96b6e44ae3a7accc620333b637
계,ㄱ,7dae,綮,발 고운 비단 계,d704857fadc64293a03ae454070c22a9
계,ㄱ,78ce,磎,시내 계,9ecd49800a67445d8e18055905fac02b
계,ㄱ,5826,堦,섬돌 계,73443fbe0d124137bffec9df16c4b99a
계,ㄱ,798a,禊,계제사 계,7d4ec08052624bee89062543d904eaf9
계,ㄱ,583a,堺,지경 계,dbeb12ec739e45039dd46b71f495f1dc
계,ㄱ,70d3,烓,화덕 계,9f4e55de14fd4cafae57a0614b0762ce
계,ㄱ,7e18,縘,맬 계,242bd210b4f34f6e98f7ac204c4059a1
계,ㄱ,25874,𥡴,사람 이름 계,83de178da5fc4727b5603f4ac5e74979
계,ㄱ,7608,瘈,미칠 계,b655d745d6584a5e972dd14a1875a8b4
고,ㄱ,9ad8,高,높을 고,7a499f2f30554a38b977a1ba6db63e10
고,ㄱ,6545,故,연고 고,aed60ae23ed946fbb713bfa82871334d
고,ㄱ,82e6,苦,쓸 고,2da4da60c4124134977285ca304ecd52
고,ㄱ,8003,考,생각할 고,00e9fef5e11d40afb96f30a7eb250310
고,ㄱ,5b64,孤,외로울 고,4c3135a604f3456c9830066e0c6979b0
고,ㄱ,56fa,固,굳을 고,9226b5a79b3048b09c730ba135da2e85
고,ㄱ,53e4,古,옛 고,7823f8bfaef0433485a19c555150330f
고,ㄱ,9867,顧,돌아볼 고,bf5497e6648947e693f73cb122f8b779
고,ㄱ,544a,告,고할 고,9a97b5ca3b6f4a8685ede78ab090146b
고,ㄱ,9f13,鼓,북 고,1ebfd3610b084549bffdd808d8972235
고,ㄱ,59d1,姑,시어머니 고/빨아먹을 고/잠시 고,326e9beacec844268dc320342fd46531
고,ㄱ,96c7,雇,품 팔 고,895862750b7b44e8ab818d439a2289ee
고,ㄱ,818f,膏,기름 고,2a318e944b484b739847241903c748fa
고,ㄱ,8cc8,賈,장사 고,fc5e2dd2a4da4a6a8e09cc0f53feef45
고,ㄱ,7a3f,稿,초고 고,181134b9e474431ebebf8afb5f8dddd7
고,ㄱ,7690,皐,언덕 고/못 고,83855d5a97f741dfad6abcce94b280ed
고,ㄱ,5eab,庫,곳집 고,4954b8f19cfb46ec89049dba52b26b5b
고,ㄱ,53e9,叩,두드릴 고,407f448e69784749b506997cd3af6420
고,ㄱ,80a1,股,넓적다리 고,a19e9b7650754067a3fd4bfb3d6884fb
고,ㄱ,67af,枯,마를 고,d343a11d35fc4441b9c8cf5cd9b09080
고,ㄱ,9760,靠,기댈 고,a3fea51f943e42adac0c53cfc1e8f681
고,ㄱ,8831,蠱,뱃속벌레 고,8545ebd52d1c4323a811f822a71afdae
고,ㄱ,8f9c,辜,허물 고,28a738c423da4300952ad169413c4ccf
고,ㄱ,777e,睾,불알 고/못 고,8926ca85c814416e9403de45da7690de
고,ㄱ,7f94,羔,새끼 양 고,eecdb376b46e4b02ae7a2648387727be
고,ㄱ,6572,敲,두드릴 고,c89edce7ff824d16a796848236182b7f
고,ㄱ,85c1,藁,짚 고,93bacedc1cf04bc8b11bb36990283a31
고,ㄱ,75fc,痼,고질 고,641c9449201f43f49f874992e0102e0f
고,ㄱ,62f7,拷,칠 고,9cd9bc0949724806841458696c975ba7
고,ㄱ,6cbd,沽,팔 고,32894f743dec4c18b4f101c7d2dbbddc
고,ㄱ,768b,皋,언덕 고/못 고,9f51a892c3284ba1823a63aa21ffdbb2
고,ㄱ,69c0,槀,마를 고,c569a17ceda24771868c78db88c439c9
고,ㄱ,7cd5,糕,떡 고,1839a651b3ae45439d09ae22263e143d
고,ㄱ,89da,觚,술잔 고/홀로 고,95663321478c4ae69445f9bc4e43f092
고,ㄱ,8aa5,誥,고할 고,67e53fa942c9402d9e4e2580f518cacd
고,ㄱ,6537,攷,생각할 고,8ddbc2c65cdd4667a9ca8bab1a49873a
고,ㄱ,5c3b,尻,꽁무니 고,ac462c1390d54dc191b39e569ee8f024
고,ㄱ,6772,杲,밝을 고,8fd2468c301e4e51ac7e7bafc632422e
고,ㄱ,4f30,估,값 고,51ff025328c54fc281e4fdbe95796b26
고,ㄱ,69c1,槁,마를 고,f98280c8992842bf91aeca3c5139cd7f
고,ㄱ,88b4,袴,바지 고,7bafd4da612d4d00a5c56df9b2cd56dd
고,ㄱ,932e,錮,막을 고,40f0e90b0f5c44a58015c05e61ab25c6
고,ㄱ,6772,杲,밝을 고,8fd2468c301e4e51ac7e7bafc632422e
고,ㄱ,66a0,暠,밝을 고,cd8cb71a9ac34dae94062517e2328c14
고,ㄱ,7ffa,翺,날 고,f5b295e2438044f6b3bff90fcb1c6f93
고,ㄱ,8a41,詁,주낼 고,4285c356c71f4735996763e6d6c789e9
고,ㄱ,82fd,苽,줄풀 고,f1bce21ea4354e46adc080fce21b3152
고,ㄱ,9164,酤,계명주 고/팔 고,5d4039a7bf3345a39e449f832d50fd14
고,ㄱ,7f5f,罟,그물 고,e6deee78d147443398cc7db883be8db7
고,ㄱ,76ec,盬,염지 고/빨아먹을 고,080872b0b58b490082df1e1f3a7813fd
고,ㄱ,6832,栲,붉나무 고,5e53ad510c26415d9ded5ec0140a7211
고,ㄱ,5471,呱,울 고,4422c84306ba4574b1d968567faf38d0
고,ㄱ,7b8d,箍,테 고,fcae0b1e2311458183b7b84b491bd71d
고,ㄱ,80ef,胯,사타구니 고,4572ade69959468d96e225e2de09beef
고,ㄱ,6adc,櫜,활집 고,08bedab1b348408c9ebae04590f31bd6
고,ㄱ,5233,刳,가를 고,ea390ca5d99148df92d4f83db413e8d4
고,ㄱ,83f0,菰,줄풀 고,0dd3c1023b444093b94d79374d2ba3d9
고,ㄱ,9f14,鼔,북 칠 고,bf9cc03ee1d847888d96ccbf9186fb12
고,ㄱ,7f96,羖,검은 암양 고,de4f9a94b2664745940074ce463af2ac
고,ㄱ,726f,牯,암소 고,061f5d94e1b949aab787dc5d97f6efda
고,ㄱ,9df1,鷱,작은 비둘기 고,30fabc284a56423ca1f03d7691933f5e
고,ㄱ,51c5,凅,얼 고,759ee5cc06a14a95b872f2873aeb4e23
고,ㄱ,2f996,苦,쓸 고,97b1e2e2b43847e398c39b9c418d75e2
고,ㄱ,9d23,鴣,자고 고,4196204d55ad427282cc1759e020373f
고,ㄱ,9237,鈷,다리미 고,4e0500c8636844eb8f15df2095d5f5d2
고,ㄱ,7a01,稁,볏짚 고,a79a64b36a594f99a2c4ca5aa57b3f1e
고,ㄱ,7bd9,篙,상앗대 고,5097fe591f58436f98a839408037ba87
고,ㄱ,90dc,郜,나라 이름 고,c61926dd532a4558838f44b17c38e686
곡,ㄱ,66f2,曲,굽을 곡/잠박 곡,6c38e5dffa8b4864a8ad5a98cedef7d0
곡,ㄱ,8c37,谷,골 곡/곡식 곡,fb3ed50fb573419ab5537d7f9ca03a16
곡,ㄱ,7a40,穀,곡식 곡,12c9d6b526a94a5f97e87630903b755f
곡,ㄱ,54ed,哭,울 곡,2a9af7c413924e2398af773a42b70deb
곡,ㄱ,9d60,鵠,고니 곡,02cfcf01c8384421b6a2eec5f9ea386f
곡,ㄱ,8f42,轂,바퀴통 곡,7f86580c2d2847f39ddf7f4a1077f78d
곡,ㄱ,659b,斛,휘 곡,630ca46df92d4bf5a5e19763c25fd2f5
곡,ㄱ,688f,梏,수갑 곡,1dcb6c97f187462d8a8b4089b668b1e2
곡,ㄱ,89f3,觳,뿔잔 곡,fe0d2ecb95044ab4bc5d8b38ad62d41c
곡,ㄱ,56b3,嚳,고할 곡,5cd4f02e4da94a2cb3c578f8812507af
곡,ㄱ,7e20,縠,주름 비단 곡,85f41391c5ce49ec9ccf899035cb4839
곡,ㄱ,69f2,槲,떡갈나무 곡,ef48d2f961084a8ba081f8730cc42c99
곤,ㄱ,56f0,困,곤할 곤,10dd773d976047debe7ba65da8599fae
곤,ㄱ,6606,昆,맏 곤/벌레 곤,3b675321c2054dffb19793fde6f54b8e
곤,ㄱ,5764,坤,땅 곤,900f1049c1314631bf4ee98003fbc1bc
곤,ㄱ,889e,袞,곤룡포 곤,0c2dae2c62b04961b8f1336ca51816c5
곤,ㄱ,6efe,滾,흐를 곤,fa8c71b9c82548a4af6ebfef08d5e464
곤,ㄱ,9be4,鯤,곤이 곤,451376568db8482dbb54fed668a552df
곤,ㄱ,68cd,棍,몽둥이 곤,f841aa8ad2e8499bab80ecd39d460532
곤,ㄱ,5d11,崑,산 이름 곤,8929f4adf6284334bf984d6b36dbb13f
곤,ㄱ,7428,琨,옥돌 곤,c61bba850aba4a3da89dff27d798157b
곤,ㄱ,9ae1,髡,머리털 깎을 곤,7776bd2984254dac9b14bb535ec490ae
곤,ㄱ,890c,褌,잠방이 곤,0410f7542de84f1096553c2c5299665a
곤,ㄱ,886e,衮,곤룡포 곤,52e90a7b3a4a4c3fb7f6d6324b9289f2
곤,ㄱ,95ab,閫,문지방 곤,c99201f4a81b4b68b982b26114155cda
곤,ㄱ,9d7e,鵾,댓닭 곤/큰 물고기 곤,ff8a81788c81424ea34b51497df8efc6
곤,ㄱ,6346,捆,두드릴 곤,c2e6b1fb314d4cafb03af6dfcdd8768e
곤,ㄱ,68b1,梱,문지방 곤,f68694cf1e044b02a09a977f7a2f5f84
곤,ㄱ,9da4,鶤,봉황 곤,12c867b136b34eeeb1e3207704b5ffbe
곤,ㄱ,5d10,崐,산 이름 곤,78ba0f56ca12412bb1861c40efb61303
곤,ㄱ,6083,悃,정성 곤,a3b5b693798048b08ca79fcbf32d2c38
곤,ㄱ,7dc4,緄,띠 곤,29396cb0d22943d4bd84e63f8f24322e
곤,ㄱ,88cd,裍,걷어 올릴 곤,33818af17a184b5d9dc753410dd70326
곤,ㄱ,5803,堃,땅 곤,fe30c018f1a543f38afb91cbca6c06ab
곤,ㄱ,9315,錕,붉은 쇠 곤,6fecb9fcfefe4d9094767772983f5c58
곤,ㄱ,9f6b,齫,이 솟아날 곤,2b93bcf689de41768b5bc71089cdd228
골,ㄱ,9aa8,骨,뼈 골,36d3b616319c4a9b8e85ee525f730e24
골,ㄱ,6ed1,滑,익살스러울 골,5a6969a77a054794b40b786beb28df9a
골,ㄱ,6c68,汨,골몰할 골,fe1a9f3bfa6f44258ef03179da209c7a
골,ㄱ,9dbb,鶻,송골매 골,d802c2042d5845ddb2a997ab256699ba
골,ㄱ,69be,榾,등걸 골,f5fcbe37347b4604a42424b34fcf88ba
골,ㄱ,6430,搰,팔 골,f5d7bea9e04c418cb5ff796c1a392f98
공,ㄱ,5171,共,함께 공,2f4a095108ac4f01b5adf7067a4118d1
공,ㄱ,7a7a,空,빌 공,b6184325ffe6488b8d7261296aef8bc0
공,ㄱ,516c,公,공평할 공,043d279b36bb40d78762d0bbadad8ffe
공,ㄱ,5de5,工,장인 공,db0e77fc15fa45459e35154fb66cd84c
공,ㄱ,529f,功,공 공,d117103a7c60415989c67856e4dda59b
공,ㄱ,606d,恭,공손할 공,fb5822c1ffd443aaba853b620da9e711
공,ㄱ,4f9b,供,이바지할 공,4e8933bab2cf48ada3bba73d147c0f35
공,ㄱ,5b54,孔,구멍 공,17dd89c3a7e248a7bc59a3372061deb3
공,ㄱ,6050,恐,두려울 공,a362c34b6c004fb6bbfe1153acb07277
공,ㄱ,653b,攻,칠 공,24b8d60735644cd188904106c4c395dd
공,ㄱ,8ca2,貢,바칠 공,0a1990a34dc946efb09c5a064c443512
공,ㄱ,63a7,控,당길 공,1fd3af34441e48df9b151cb0abb80d27
공,ㄱ,62f1,拱,팔짱 낄 공/보옥 공,f9a06560ff4d4990a613c3b6bca7739f
공,ㄱ,978f,鞏,굳을 공,60fa1e7def8945edb3e6298ef2659db4
공,ㄱ,73d9,珙,옥 공,c59f94b39e4443d48bc46d7a152b55cc
공,ㄱ,6831,栱,두공 공,c9556479363b474e9480fb6f1595cae7
공,ㄱ,86a3,蚣,지네 공,01ed1fea754244b79cab9d8d6155cf47
공,ㄱ,8deb,跫,발자국 소리 공,956c43a9c4654be6bc26c1894a9801d4
공,ㄱ,86e9,蛩,메뚜기 공,a6c702f4a8c140e4b8117662a571d49f
공,ㄱ,8d1b,贛,줄 공,ab792853e61f43eba0703064024d4f2c
공,ㄱ,9f94,龔,공손할 공,a9fa7f69356642ad8068853279b6499b
공,ㄱ,86ec,蛬,귀뚜라미 공,2524e198aa674302b32d1c3274347cee
공,ㄱ,69d3,槓,지렛대 공,30aed7c622824fe3bd451436c3b028fd
공,ㄱ,7b9c,箜,공후 공,83b2edad16724688b325f3055249601c
공,ㄱ,5025,倥,어리석을 공,2a70aba575054683aabd75b28492abe2
공,ㄱ,91ed,釭,살촉 공,a9a165275d7d4070ad92eec685c12c1d
공,ㄱ,5d06,崆,산 높은 모양 공,303355a0f8804023b9d9a40720d2ca40
